station,valid,lon,lat,tmpf,dwpf,relh,drct,sped,mslp,p01m,vsby,gust_mph,wxcodes
LAF,2020-01-01 00:00,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 00:05,-86.9333,40.4148,null,null,null,250.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 00:10,-86.9333,40.4148,null,null,null,240.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 00:15,-86.9333,40.4148,null,null,null,250.00,11.50,null,null,10.00,19.55,null
LAF,2020-01-01 00:19,-86.9333,40.4148,33.10,25.00,71.82,250.00,11.50,null,0.00,10.00,20.70,null
LAF,2020-01-01 00:20,-86.9333,40.4148,null,null,null,250.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 00:25,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 00:30,-86.9333,40.4148,null,null,null,250.00,11.50,null,null,10.00,17.25,null
LAF,2020-01-01 00:35,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 00:40,-86.9333,40.4148,null,null,null,250.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 00:45,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,19.55,null
LAF,2020-01-01 00:50,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 00:54,-86.9333,40.4148,33.10,26.10,75.18,260.00,12.65,1011.90,0.00,10.00,21.85,null
LAF,2020-01-01 00:55,-86.9333,40.4148,null,null,null,260.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 01:00,-86.9333,40.4148,null,null,null,260.00,12.65,null,null,10.00,20.70,null
LAF,2020-01-01 01:05,-86.9333,40.4148,null,null,null,260.00,14.95,null,null,10.00,21.85,null
LAF,2020-01-01 01:07,-86.9333,40.4148,33.10,26.10,75.18,260.00,12.65,null,0.00,10.00,21.85,null
LAF,2020-01-01 01:10,-86.9333,40.4148,null,null,null,260.00,11.50,null,null,10.00,18.40,null
LAF,2020-01-01 01:15,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,21.85,null
LAF,2020-01-01 01:20,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,21.85,null
LAF,2020-01-01 01:25,-86.9333,40.4148,null,null,null,250.00,14.95,null,null,10.00,null,null
LAF,2020-01-01 01:30,-86.9333,40.4148,null,null,null,250.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 01:35,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,20.70,null
LAF,2020-01-01 01:40,-86.9333,40.4148,null,null,null,260.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 01:45,-86.9333,40.4148,null,null,null,260.00,12.65,null,null,10.00,18.40,null
LAF,2020-01-01 01:50,-86.9333,40.4148,null,null,null,270.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 01:54,-86.9333,40.4148,33.10,26.10,75.18,250.00,13.80,1011.90,0.00,10.00,null,null
LAF,2020-01-01 01:55,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 02:00,-86.9333,40.4148,null,null,null,260.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 02:05,-86.9333,40.4148,null,null,null,250.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 02:10,-86.9333,40.4148,null,null,null,270.00,16.10,null,null,10.00,null,null
LAF,2020-01-01 02:15,-86.9333,40.4148,null,null,null,270.00,16.10,null,null,10.00,null,null
LAF,2020-01-01 02:20,-86.9333,40.4148,null,null,null,270.00,14.95,null,null,10.00,21.85,null
LAF,2020-01-01 02:25,-86.9333,40.4148,null,null,null,260.00,14.95,null,null,10.00,null,null
LAF,2020-01-01 02:30,-86.9333,40.4148,null,null,null,270.00,16.10,null,null,10.00,null,null
LAF,2020-01-01 02:35,-86.9333,40.4148,null,null,null,260.00,18.40,null,null,10.00,25.30,null
LAF,2020-01-01 02:40,-86.9333,40.4148,null,null,null,260.00,16.10,null,null,10.00,null,null
LAF,2020-01-01 02:45,-86.9333,40.4148,null,null,null,260.00,16.10,null,null,10.00,21.85,null
LAF,2020-01-01 02:50,-86.9333,40.4148,null,null,null,260.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 02:54,-86.9333,40.4148,33.10,25.00,71.82,270.00,17.25,1012.20,0.00,10.00,null,null
LAF,2020-01-01 02:55,-86.9333,40.4148,null,null,null,270.00,16.10,null,null,10.00,null,null
LAF,2020-01-01 03:00,-86.9333,40.4148,null,null,null,250.00,12.65,null,null,10.00,23.00,null
LAF,2020-01-01 03:05,-86.9333,40.4148,null,null,null,270.00,17.25,null,null,10.00,null,null
LAF,2020-01-01 03:10,-86.9333,40.4148,null,null,null,280.00,12.65,null,null,10.00,19.55,null
LAF,2020-01-01 03:15,-86.9333,40.4148,null,null,null,260.00,17.25,null,null,10.00,null,null
LAF,2020-01-01 03:20,-86.9333,40.4148,null,null,null,270.00,18.40,null,null,10.00,24.15,null
LAF,2020-01-01 03:25,-86.9333,40.4148,null,null,null,260.00,16.10,null,null,10.00,null,null
LAF,2020-01-01 03:30,-86.9333,40.4148,null,null,null,260.00,18.40,null,null,10.00,null,null
LAF,2020-01-01 03:35,-86.9333,40.4148,null,null,null,270.00,17.25,null,null,10.00,25.30,null
LAF,2020-01-01 03:40,-86.9333,40.4148,null,null,null,270.00,16.10,null,null,10.00,null,null
LAF,2020-01-01 03:45,-86.9333,40.4148,null,null,null,270.00,17.25,null,null,10.00,25.30,null
LAF,2020-01-01 03:50,-86.9333,40.4148,null,null,null,280.00,19.55,null,null,10.00,null,null
LAF,2020-01-01 03:54,-86.9333,40.4148,33.10,25.00,71.82,280.00,17.25,1012.20,0.00,10.00,27.60,null
LAF,2020-01-01 03:55,-86.9333,40.4148,null,null,null,280.00,17.25,null,null,10.00,null,null
LAF,2020-01-01 04:00,-86.9333,40.4148,null,null,null,280.00,16.10,null,null,10.00,null,null
LAF,2020-01-01 04:05,-86.9333,40.4148,null,null,null,270.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 04:10,-86.9333,40.4148,null,null,null,270.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 04:15,-86.9333,40.4148,null,null,null,280.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 04:20,-86.9333,40.4148,null,null,null,270.00,17.25,null,null,10.00,null,null
LAF,2020-01-01 04:25,-86.9333,40.4148,null,null,null,270.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 04:30,-86.9333,40.4148,null,null,null,270.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 04:35,-86.9333,40.4148,null,null,null,270.00,12.65,null,null,10.00,19.55,null
LAF,2020-01-01 04:40,-86.9333,40.4148,null,null,null,280.00,14.95,null,null,10.00,null,null
LAF,2020-01-01 04:45,-86.9333,40.4148,null,null,null,270.00,12.65,null,null,10.00,18.40,null
LAF,2020-01-01 04:50,-86.9333,40.4148,null,null,null,270.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 04:54,-86.9333,40.4148,33.10,25.00,71.82,270.00,13.80,1012.10,0.00,10.00,21.85,null
LAF,2020-01-01 04:55,-86.9333,40.4148,null,null,null,270.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 05:00,-86.9333,40.4148,null,null,null,270.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 05:05,-86.9333,40.4148,null,null,null,260.00,11.50,null,null,10.00,17.25,null
LAF,2020-01-01 05:10,-86.9333,40.4148,null,null,null,280.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 05:15,-86.9333,40.4148,null,null,null,270.00,12.65,null,null,10.00,19.55,null
LAF,2020-01-01 05:20,-86.9333,40.4148,null,null,null,270.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 05:25,-86.9333,40.4148,null,null,null,270.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 05:30,-86.9333,40.4148,null,null,null,270.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 05:35,-86.9333,40.4148,null,null,null,270.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 05:40,-86.9333,40.4148,null,null,null,270.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 05:45,-86.9333,40.4148,null,null,null,280.00,11.50,null,null,10.00,19.55,null
LAF,2020-01-01 05:50,-86.9333,40.4148,null,null,null,260.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 05:54,-86.9333,40.4148,33.10,27.00,78.03,260.00,11.50,1011.80,0.00,10.00,20.70,null
LAF,2020-01-01 05:55,-86.9333,40.4148,null,null,null,260.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 06:00,-86.9333,40.4148,null,null,null,260.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 06:05,-86.9333,40.4148,null,null,null,260.00,14.95,null,null,10.00,20.70,null
LAF,2020-01-01 06:10,-86.9333,40.4148,null,null,null,270.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 06:15,-86.9333,40.4148,null,null,null,270.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 06:20,-86.9333,40.4148,null,null,null,270.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 06:25,-86.9333,40.4148,null,null,null,260.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 06:30,-86.9333,40.4148,null,null,null,270.00,10.35,null,null,10.00,16.10,null
LAF,2020-01-01 06:35,-86.9333,40.4148,null,null,null,260.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 06:40,-86.9333,40.4148,null,null,null,250.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 06:45,-86.9333,40.4148,null,null,null,260.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 06:50,-86.9333,40.4148,null,null,null,250.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 06:54,-86.9333,40.4148,33.10,27.00,78.03,250.00,11.50,1011.70,0.00,10.00,null,null
LAF,2020-01-01 06:55,-86.9333,40.4148,null,null,null,250.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 07:00,-86.9333,40.4148,null,null,null,250.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 07:05,-86.9333,40.4148,null,null,null,240.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 07:10,-86.9333,40.4148,null,null,null,240.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 07:15,-86.9333,40.4148,null,null,null,250.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 07:20,-86.9333,40.4148,null,null,null,250.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 07:25,-86.9333,40.4148,null,null,null,250.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 07:30,-86.9333,40.4148,null,null,null,250.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 07:35,-86.9333,40.4148,null,null,null,240.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 07:40,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 07:45,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 07:50,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 07:54,-86.9333,40.4148,32.00,27.00,81.55,250.00,8.05,1012.20,0.00,10.00,null,null
LAF,2020-01-01 07:55,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:00,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:05,-86.9333,40.4148,null,null,null,250.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 08:10,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:15,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:20,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:25,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:28,-86.9333,40.4148,30.00,27.00,88.44,250.00,6.90,null,0.00,10.00,null,null
LAF,2020-01-01 08:30,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:35,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:40,-86.9333,40.4148,null,null,null,260.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:45,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:47,-86.9333,40.4148,30.00,27.00,88.44,260.00,4.60,null,0.00,10.00,null,null
LAF,2020-01-01 08:50,-86.9333,40.4148,null,null,null,260.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 08:54,-86.9333,40.4148,30.00,27.00,88.44,260.00,5.75,1012.60,0.00,10.00,null,null
LAF,2020-01-01 08:55,-86.9333,40.4148,null,null,null,250.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 09:00,-86.9333,40.4148,null,null,null,260.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 09:05,-86.9333,40.4148,null,null,null,250.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 09:10,-86.9333,40.4148,null,null,null,230.00,2.30,null,null,10.00,null,null
LAF,2020-01-01 09:15,-86.9333,40.4148,null,null,null,250.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 09:20,-86.9333,40.4148,null,null,null,240.00,2.30,null,null,10.00,null,null
LAF,2020-01-01 09:25,-86.9333,40.4148,null,null,null,250.00,2.30,null,null,10.00,null,null
LAF,2020-01-01 09:30,-86.9333,40.4148,null,null,null,260.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 09:35,-86.9333,40.4148,null,null,null,250.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 09:40,-86.9333,40.4148,null,null,null,240.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 09:45,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 09:50,-86.9333,40.4148,null,null,null,230.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 09:52,-86.9333,40.4148,28.40,26.60,92.86,230.00,5.75,null,0.00,10.00,null,null
LAF,2020-01-01 09:54,-86.9333,40.4148,28.90,27.00,92.49,220.00,5.75,1012.00,0.00,10.00,null,null
LAF,2020-01-01 09:55,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:00,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:02,-86.9333,40.4148,28.90,27.00,92.49,230.00,6.90,null,0.00,10.00,null,null
LAF,2020-01-01 10:05,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:10,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:15,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:20,-86.9333,40.4148,null,null,null,230.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 10:25,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:30,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:35,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:40,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:45,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 10:50,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 10:54,-86.9333,40.4148,28.90,27.00,92.49,230.00,6.90,1011.90,0.00,10.00,null,null
LAF,2020-01-01 10:55,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:00,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 11:05,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:10,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:15,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:20,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:25,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:30,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:35,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:40,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:45,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:50,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 11:54,-86.9333,40.4148,28.90,27.00,92.49,230.00,6.90,1012.00,0.00,10.00,null,null
LAF,2020-01-01 11:55,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 12:00,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 12:05,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 12:10,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 12:15,-86.9333,40.4148,null,null,null,240.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 12:20,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 12:25,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 12:30,-86.9333,40.4148,null,null,null,240.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 12:35,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 12:40,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 12:45,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 12:50,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 12:54,-86.9333,40.4148,28.00,26.10,92.46,230.00,6.90,1012.60,0.00,10.00,null,null
LAF,2020-01-01 12:55,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 13:00,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 13:05,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 13:10,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 13:15,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 13:20,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 13:25,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 13:30,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 13:35,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 13:40,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 13:45,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 13:50,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 13:54,-86.9333,40.4148,28.90,27.00,92.49,230.00,5.75,1012.50,0.00,10.00,null,null
LAF,2020-01-01 13:55,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 14:00,-86.9333,40.4148,null,null,null,230.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 14:05,-86.9333,40.4148,null,null,null,230.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 14:10,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 14:15,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 14:20,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 14:25,-86.9333,40.4148,null,null,null,230.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 14:30,-86.9333,40.4148,null,null,null,230.00,4.60,null,null,10.00,null,null
LAF,2020-01-01 14:35,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 14:40,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 14:45,-86.9333,40.4148,null,null,null,200.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 14:50,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 14:54,-86.9333,40.4148,32.00,28.00,84.98,210.00,6.90,1012.80,0.00,10.00,null,null
LAF,2020-01-01 14:55,-86.9333,40.4148,null,null,null,210.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 15:00,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 15:05,-86.9333,40.4148,null,null,null,230.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 15:10,-86.9333,40.4148,null,null,null,210.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 15:15,-86.9333,40.4148,null,null,null,220.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 15:20,-86.9333,40.4148,null,null,null,220.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 15:25,-86.9333,40.4148,null,null,null,210.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 15:30,-86.9333,40.4148,null,null,null,200.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 15:35,-86.9333,40.4148,null,null,null,220.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 15:40,-86.9333,40.4148,null,null,null,210.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 15:45,-86.9333,40.4148,null,null,null,220.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 15:50,-86.9333,40.4148,null,null,null,220.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 15:54,-86.9333,40.4148,35.10,28.90,77.88,200.00,8.05,1012.70,0.00,10.00,null,null
LAF,2020-01-01 15:55,-86.9333,40.4148,null,null,null,200.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 16:00,-86.9333,40.4148,null,null,null,200.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 16:05,-86.9333,40.4148,null,null,null,210.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 16:10,-86.9333,40.4148,null,null,null,190.00,5.75,null,null,10.00,null,null
LAF,2020-01-01 16:15,-86.9333,40.4148,null,null,null,220.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 16:20,-86.9333,40.4148,null,null,null,220.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 16:25,-86.9333,40.4148,null,null,null,200.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 16:30,-86.9333,40.4148,null,null,null,200.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 16:35,-86.9333,40.4148,null,null,null,190.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 16:40,-86.9333,40.4148,null,null,null,210.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 16:45,-86.9333,40.4148,null,null,null,210.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 16:50,-86.9333,40.4148,null,null,null,200.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 16:54,-86.9333,40.4148,37.00,28.00,69.63,190.00,11.50,1012.20,0.00,10.00,null,null
LAF,2020-01-01 16:55,-86.9333,40.4148,null,null,null,200.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 17:00,-86.9333,40.4148,null,null,null,200.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 17:05,-86.9333,40.4148,null,null,null,190.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 17:10,-86.9333,40.4148,null,null,null,190.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 17:15,-86.9333,40.4148,null,null,null,220.00,9.20,null,null,10.00,null,null
LAF,2020-01-01 17:20,-86.9333,40.4148,null,null,null,190.00,11.50,null,null,10.00,19.55,null
LAF,2020-01-01 17:25,-86.9333,40.4148,null,null,null,210.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 17:30,-86.9333,40.4148,null,null,null,200.00,11.50,null,null,10.00,19.55,null
LAF,2020-01-01 17:35,-86.9333,40.4148,null,null,null,210.00,11.50,null,null,10.00,17.25,null
LAF,2020-01-01 17:40,-86.9333,40.4148,null,null,null,210.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 17:45,-86.9333,40.4148,null,null,null,200.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 17:50,-86.9333,40.4148,null,null,null,210.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 17:54,-86.9333,40.4148,39.90,27.00,59.65,210.00,13.80,1011.20,0.00,10.00,21.85,null
LAF,2020-01-01 17:55,-86.9333,40.4148,null,null,null,210.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 18:00,-86.9333,40.4148,null,null,null,210.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 18:05,-86.9333,40.4148,null,null,null,210.00,11.50,null,null,10.00,17.25,null
LAF,2020-01-01 18:10,-86.9333,40.4148,null,null,null,210.00,12.65,null,null,10.00,20.70,null
LAF,2020-01-01 18:15,-86.9333,40.4148,null,null,null,220.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 18:20,-86.9333,40.4148,null,null,null,210.00,11.50,null,null,10.00,17.25,null
LAF,2020-01-01 18:25,-86.9333,40.4148,null,null,null,210.00,12.65,null,null,10.00,19.55,null
LAF,2020-01-01 18:30,-86.9333,40.4148,null,null,null,190.00,11.50,null,null,10.00,null,null
LAF,2020-01-01 18:35,-86.9333,40.4148,null,null,null,210.00,12.65,null,null,10.00,null,null
LAF,2020-01-01 18:40,-86.9333,40.4148,null,null,null,200.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 18:45,-86.9333,40.4148,null,null,null,210.00,10.35,null,null,10.00,17.25,null
LAF,2020-01-01 18:50,-86.9333,40.4148,null,null,null,200.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 18:54,-86.9333,40.4148,43.00,27.00,52.91,210.00,11.50,1009.80,0.00,10.00,21.85,null
LAF,2020-01-01 18:55,-86.9333,40.4148,null,null,null,220.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 19:00,-86.9333,40.4148,null,null,null,210.00,11.50,null,null,10.00,17.25,null
LAF,2020-01-01 19:05,-86.9333,40.4148,null,null,null,200.00,10.35,null,null,10.00,null,null
LAF,2020-01-01 19:10,-86.9333,40.4148,null,null,null,200.00,10.35,null,null,10.00,16.10,null
LAF,2020-01-01 19:15,-86.9333,40.4148,null,null,null,210.00,11.50,null,null,10.00,17.25,null
LAF,2020-01-01 19:20,-86.9333,40.4148,null,null,null,210.00,10.35,null,null,10.00,16.10,null
LAF,2020-01-01 19:25,-86.9333,40.4148,null,null,null,200.00,12.65,null,null,10.00,18.40,null
LAF,2020-01-01 19:30,-86.9333,40.4148,null,null,null,200.00,8.05,null,null,10.00,null,null
LAF,2020-01-01 19:35,-86.9333,40.4148,null,null,null,210.00,12.65,null,null,10.00,19.55,null
